Invoice,InvoiceDate,Customer ID,StockCode,Description,Quantity,Price,Revenue,Country,TotalAmount
489438,2009-12-01 09:24:00,18102,84031B,Charlie Lola Blue Hot Water Bottle ,56.0,6.95,389.2,United Kingdom,389.2
489438,2009-12-01 09:24:00,18102,84032A,Charlie+Lola Pink Hot Water Bottle,60.0,6.95,417.0,United Kingdom,417.0
489438,2009-12-01 09:24:00,18102,84032B,Charlie + Lola Red Hot Water Bottle,56.0,6.95,389.2,United Kingdom,389.2
489438,2009-12-01 09:24:00,18102,84519A,Tomato Charlie+Lola Coaster Set,56.0,6.95,389.2,United Kingdom,389.2
489438,2009-12-01 09:24:00,18102,84519B,Carrot Charlie+Lola Coaster Set,60.0,6.95,417.0,United Kingdom,417.0
489438,2009-12-01 09:24:00,18102,85132A,Charlie + Lola Biscuits Tins,60.0,6.95,417.0,United Kingdom,417.0
489438,2009-12-01 09:24:00,18102,85132C,Charlie And Lola Figures Tins,60.0,6.95,417.0,United Kingdom,417.0
489438,2009-12-01 09:24:00,18102,85183A,Charlie & Lola Wastepaper Bin Blue,60.0,6.95,417.0,United Kingdom,417.0
489438,2009-12-01 09:24:00,18102,85183B,Charlie & Lola Wastepaper Bin Flora,60.0,6.95,417.0,United Kingdom,417.0
489439,2009-12-01 09:28:00,12682,22065,Christmas Pudding Trinket Pot ,12.0,6.95,83.4,France,83.4
489439,2009-12-01 09:28:00,12682,22138,Baking Set 9 Piece Retrospot ,9.0,6.95,62.55,France,62.550000000000004
489439,2009-12-01 09:28:00,12682,22139,Retro Spot Tea Set Ceramic 11 Pc ,9.0,6.95,62.55,France,62.550000000000004
489439,2009-12-01 09:28:00,12682,22352,Lunchbox With Cutlery Retrospot ,12.0,6.95,83.4,France,83.4
489439,2009-12-01 09:28:00,12682,85014A,Black/Blue Dots Ruffled Umbrella,3.0,6.95,20.85,France,20.85
489439,2009-12-01 09:28:00,12682,85014B,Red/White Dots Ruffled Umbrella,3.0,6.95,20.85,France,20.85
489439,2009-12-01 09:28:00,12682,16161P,Wrap English Rose ,25.0,6.95,173.75,France,173.75
489439,2009-12-01 09:28:00,12682,16169N,Wrap Blue Russian Folkart,25.0,6.95,173.75,France,173.75
489439,2009-12-01 09:28:00,12682,21491,Set Of Three Vintage Gift Wraps,6.0,6.95,41.7,France,41.7
489439,2009-12-01 09:28:00,12682,22333,Retro Sport Party Bag + Sticker Set,8.0,6.95,55.6,France,55.6
489439,2009-12-01 09:28:00,12682,85216,Assorted Cakes Fridge Magnets,12.0,6.95,83.4,France,83.4
489439,2009-12-01 09:28:00,12682,21493, Vintage Design Gift Tags,12.0,6.95,83.4,France,83.4
489439,2009-12-01 09:28:00,12682,22130,Party Cone Christmas Decoration ,24.0,6.95,166.8,France,166.8
489439,2009-12-01 09:28:00,12682,22064,Pink Doughnut Trinket Pot ,12.0,6.95,83.4,France,83.4
489439,2009-12-01 09:28:00,12682,21731,Red Toadstool Led Night Light,24.0,6.95,166.8,France,166.8
489439,2009-12-01 09:28:00,12682,85232B,Set/3 Russian Doll Stacking Tins,6.0,6.95,41.7,France,41.7
489439,2009-12-01 09:28:00,12682,84691,Pack 20 Dolly Pegs,12.0,6.95,83.4,France,83.4
489439,2009-12-01 09:28:00,12682,20749,Assorted Colour Mini Cases,2.0,6.95,13.9,France,13.9
489439,2009-12-01 09:28:00,12682,POST,Postage,3.0,6.95,20.85,France,20.85
489440,2009-12-01 09:43:00,18087,22350,Cat Bowl ,8.0,6.95,55.6,United Kingdom,55.6
489440,2009-12-01 09:43:00,18087,22349,"Dog Bowl , Chasing Ball Design",8.0,6.95,55.6,United Kingdom,55.6
489441,2009-12-01 09:44:00,18087,22321,Bird Decoration Red Spot,12.0,6.95,83.4,United Kingdom,83.4
489441,2009-12-01 09:44:00,18087,22138,Baking Set 9 Piece Retrospot ,6.0,6.95,41.7,United Kingdom,41.7
489441,2009-12-01 09:44:00,18087,84029E,Red Woolly Hottie White Heart.,36.0,6.95,250.2,United Kingdom,250.20000000000002
489441,2009-12-01 09:44:00,18087,22111,Scottie Dog Hot Water Bottle,48.0,6.95,333.6,United Kingdom,333.6
489442,2009-12-01 09:46:00,13635,21955,Union Jack Guns & Roses  Doormat,2.0,6.95,13.9,United Kingdom,13.9
489442,2009-12-01 09:46:00,13635,22111,Scottie Dog Hot Water Bottle,3.0,6.95,20.85,United Kingdom,20.85
489442,2009-12-01 09:46:00,13635,22296,Heart Ivory Trellis Large,12.0,6.95,83.4,United Kingdom,83.4
489442,2009-12-01 09:46:00,13635,84899E,Yellow + Brown Bear Felt Purse Kit,12.0,6.95,83.4,United Kingdom,83.4
489442,2009-12-01 09:46:00,13635,22271,Feltcraft Doll Rosie,6.0,6.95,41.7,United Kingdom,41.7
489442,2009-12-01 09:46:00,13635,22272,Feltcraft Doll Maria,6.0,6.95,41.7,United Kingdom,41.7
489442,2009-12-01 09:46:00,13635,85123A,White Hanging Heart T-Light Holder,6.0,6.95,41.7,United Kingdom,41.7
489442,2009-12-01 09:46:00,13635,21582,Kings Choice Small Tube Matches,20.0,6.95,139.0,United Kingdom,139.0
489442,2009-12-01 09:46:00,13635,21586,Kings Choice Giant Tube Matches,12.0,6.95,83.4,United Kingdom,83.4
489442,2009-12-01 09:46:00,13635,21590,Kings Choice Cigar Box Matches ,48.0,6.95,333.6,United Kingdom,333.6
489442,2009-12-01 09:46:00,13635,22091,Empire Tissue Box,12.0,6.95,83.4,United Kingdom,83.4
489442,2009-12-01 09:46:00,13635,84251J,"Greeting Card, The Black Cat",12.0,6.95,83.4,United Kingdom,83.4
489442,2009-12-01 09:46:00,13635,22024,Rainy Ladies Birthday Card,12.0,6.95,83.4,United Kingdom,83.4
489442,2009-12-01 09:46:00,13635,22026,Banquet Birthday  Card  ,12.0,6.95,83.4,United Kingdom,83.4
489442,2009-12-01 09:46:00,13635,22029,Space Boy Birthday Card,12.0,6.95,83.4,United Kingdom,83.4
489442,2009-12-01 09:46:00,13635,22025,Ring Of Roses Birthday Card,12.0,6.95,83.4,United Kingdom,83.4
489442,2009-12-01 09:46:00,13635,22031,Botanical Lavender Birthday Card,12.0,6.95,83.4,United Kingdom,83.4
489442,2009-12-01 09:46:00,13635,21428,Set3 Book Box Green Gingham Flower ,4.0,6.95,27.8,United Kingdom,27.8
489442,2009-12-01 09:46:00,13635,21430,Set/3 Red Gingham Rose Storage Box,4.0,6.95,27.8,United Kingdom,27.8
489442,2009-12-01 09:46:00,13635,21916,Set 12 Retro White Chalk Sticks,24.0,6.95,166.8,United Kingdom,166.8
489442,2009-12-01 09:46:00,13635,21790,Vintage Snap Cards,12.0,6.95,83.4,United Kingdom,83.4
489442,2009-12-01 09:46:00,13635,21888,Bingo Set,8.0,6.95,55.6,United Kingdom,55.6
489442,2009-12-01 09:46:00,13635,85178,Victorian Sewing Kit,12.0,6.95,83.4,United Kingdom,83.4
489443,2009-12-01 09:50:00,14110,20754,Retro Red Spotty Washing Up Gloves,6.0,6.95,41.7,United Kingdom,41.7
489443,2009-12-01 09:50:00,14110,21035,Set/2 Red Spotty Tea Towels ,12.0,6.95,83.4,United Kingdom,83.4
489443,2009-12-01 09:50:00,14110,22041,"Record Frame 7 Single Size """"",48.0,6.95,333.6,United Kingdom,333.6
489443,2009-12-01 09:50:00,14110,82001S,Vinyl Record Frame Silver,24.0,6.95,166.8,United Kingdom,166.8
489443,2009-12-01 09:50:00,14110,82580,Bathroom Metal Sign,12.0,6.95,83.4,United Kingdom,83.4
489443,2009-12-01 09:50:00,14110,85150,Ladies & Gentlemen Metal Sign,12.0,6.95,83.4,United Kingdom,83.4
489443,2009-12-01 09:50:00,14110,21041,Red Spotty Oven Glove Double,6.0,6.95,41.7,United Kingdom,41.7
489444,2009-12-01 09:55:00,12636,POST,Postage,1.0,6.95,6.95,USA,6.95
489445,2009-12-01 09:57:00,17519,35916C,Pink Felt Hanging Heart W Flower,12.0,6.95,83.4,United Kingdom,83.4
489445,2009-12-01 09:57:00,17519,35916B,Blue Felt Hanging Heart W Flower,12.0,6.95,83.4,United Kingdom,83.4
489445,2009-12-01 09:57:00,17519,22321,Bird Decoration Red Spot,24.0,6.95,166.8,United Kingdom,166.8
489445,2009-12-01 09:57:00,17519,22130,Party Cone Christmas Decoration ,12.0,6.95,83.4,United Kingdom,83.4
489445,2009-12-01 09:57:00,17519,22180,Retro Spot Lamp,2.0,6.95,13.9,United Kingdom,13.9
489445,2009-12-01 09:57:00,17519,22128,Party Cones Candy Assorted,12.0,6.95,83.4,United Kingdom,83.4
489445,2009-12-01 09:57:00,17519,22163,Heart String Memo Holder Hanging,6.0,6.95,41.7,United Kingdom,41.7
489445,2009-12-01 09:57:00,17519,35951,Folkart Bauble Christmas Decoration,48.0,6.95,333.6,United Kingdom,333.6
489445,2009-12-01 09:57:00,17519,22253,6 Crochet Strawberries,12.0,6.95,83.4,United Kingdom,83.4
489445,2009-12-01 09:57:00,17519,84988,Set Of 72 Pink Heart Paper Doilies,12.0,6.95,83.4,United Kingdom,83.4
489445,2009-12-01 09:57:00,17519,22219,Lovebird Hanging Decoration White ,24.0,6.95,166.8,United Kingdom,166.8
489445,2009-12-01 09:57:00,17519,18097C,White Tall Porcelain T-Light Holder,6.0,6.95,41.7,United Kingdom,41.7
489445,2009-12-01 09:57:00,17519,22138,Baking Set 9 Piece Retrospot ,3.0,6.95,20.85,United Kingdom,20.85
489445,2009-12-01 09:57:00,17519,21299,Edwardian Toilet Roll Unit ,1.0,6.95,6.95,United Kingdom,6.95
489445,2009-12-01 09:57:00,17519,21099,Set/6 Strawberry Paper Cups,24.0,6.95,166.8,United Kingdom,166.8
489445,2009-12-01 09:57:00,17519,21085,Set/6 Woodland Paper Cups,24.0,6.95,166.8,United Kingdom,166.8
489445,2009-12-01 09:57:00,17519,21929,Jumbo Bag Pink Vintage Paisley,10.0,6.95,69.5,United Kingdom,69.5
489445,2009-12-01 09:57:00,17519,22241,"Garland , Wooden   Happy Easter""""""""",24.0,6.95,166.8,United Kingdom,166.8
489445,2009-12-01 09:57:00,17519,21091,Set/6 Woodland Paper Plates,12.0,6.95,83.4,United Kingdom,83.4
489446,2009-12-01 10:06:00,13758,21733,Red Hanging Heart T-Light Holder,32.0,6.95,222.4,United Kingdom,222.4
489446,2009-12-01 10:06:00,13758,85123A,White Hanging Heart T-Light Holder,32.0,6.95,222.4,United Kingdom,222.4
489446,2009-12-01 10:06:00,13758,22178,Victorian Glass Hanging T-Light,12.0,6.95,83.4,United Kingdom,83.4
489446,2009-12-01 10:06:00,13758,22125,Union Jack Hot Water Bottle ,12.0,6.95,83.4,United Kingdom,83.4
489446,2009-12-01 10:06:00,13758,21671,Red Spot Ceramic Drawer Knob,12.0,6.95,83.4,United Kingdom,83.4
489446,2009-12-01 10:06:00,13758,22086,Paper Chain Kit 50'S Christmas ,12.0,6.95,83.4,United Kingdom,83.4
489446,2009-12-01 10:06:00,13758,22111,Scottie Dog Hot Water Bottle,6.0,6.95,41.7,United Kingdom,41.7
489446,2009-12-01 10:06:00,13758,22112,Chocolate Hot Water Bottle,12.0,6.95,83.4,United Kingdom,83.4
489446,2009-12-01 10:06:00,13758,22294,Heart Filigree Dove  Small,24.0,6.95,166.8,United Kingdom,166.8
489446,2009-12-01 10:06:00,13758,22199,Frying Pan Red Polkadot ,4.0,6.95,27.8,United Kingdom,27.8
489446,2009-12-01 10:06:00,13758,22083,Paper Chain Kit Retro Spot,24.0,6.95,166.8,United Kingdom,166.8
489446,2009-12-01 10:06:00,13758,22114,Hot Water Bottle Tea And Sympathy,12.0,6.95,83.4,United Kingdom,83.4
489446,2009-12-01 10:06:00,13758,21485,Red Spot Heart Hot Water Bottle,12.0,6.95,83.4,United Kingdom,83.4
489446,2009-12-01 10:06:00,13758,21928,Jumbo Bag Scandinavian Paisley,10.0,6.95,69.5,United Kingdom,69.5
489446,2009-12-01 10:06:00,13758,21929,Jumbo Bag Pink Vintage Paisley,10.0,6.95,69.5,United Kingdom,69.5
489446,2009-12-01 10:06:00,13758,85099B,Jumbo Bag Red White Spotty ,20.0,6.95,139.0,United Kingdom,139.0
489446,2009-12-01 10:06:00,13758,22356,"Charlotte Bag , Pink/White Spots",10.0,6.95,69.5,United Kingdom,69.5
489446,2009-12-01 10:06:00,13758,20724,Red Spotty Charlotte Bag,10.0,6.95,69.5,United Kingdom,69.5
489446,2009-12-01 10:06:00,13758,21590,Kings Choice Cigar Box Matches ,24.0,6.95,166.8,United Kingdom,166.8
489446,2009-12-01 10:06:00,13758,21592,Retro Spot  Cigar Box Matches ,24.0,6.95,166.8,United Kingdom,166.8
489446,2009-12-01 10:06:00,13758,20725,Lunch Bag Red Spotty,10.0,6.95,69.5,United Kingdom,69.5
489446,2009-12-01 10:06:00,13758,20728,Lunch Bag Cars Blue,10.0,6.95,69.5,United Kingdom,69.5
489446,2009-12-01 10:06:00,13758,20726,Lunch Bag Woodland,10.0,6.95,69.5,United Kingdom,69.5
489446,2009-12-01 10:06:00,13758,20754,Retro Red Spotty Washing Up Gloves,12.0,6.95,83.4,United Kingdom,83.4
489446,2009-12-01 10:06:00,13758,21217,Red Spotty Round Cake Tins,12.0,6.95,83.4,United Kingdom,83.4
489446,2009-12-01 10:06:00,13758,22195,Large Heart Measuring Spoons,12.0,6.95,83.4,United Kingdom,83.4
489446,2009-12-01 10:06:00,13758,85066,Cream Sweetheart Mini Chest,2.0,6.95,13.9,United Kingdom,13.9
489447,2009-12-01 10:10:00,12362,POST,Postage,1.0,6.95,6.95,Belgium,6.95
489448,2009-12-01 10:18:00,15413,20827,Gold Aperitif Glass,48.0,6.95,333.6,United Kingdom,333.6
489448,2009-12-01 10:18:00,15413,20825,Gold Wine Glass,48.0,6.95,333.6,United Kingdom,333.6
489448,2009-12-01 10:18:00,15413,20823,Gold Wine Goblet,48.0,6.95,333.6,United Kingdom,333.6
489448,2009-12-01 10:18:00,15413,20826,Silver Aperitif Glass,48.0,6.95,333.6,United Kingdom,333.6
489450,2009-12-01 10:36:00,16321,22087,Paper Bunting White Lace,12.0,6.95,83.4,Australia,83.4
489450,2009-12-01 10:36:00,16321,85206A,Cream Felt Easter Egg Basket,6.0,6.95,41.7,Australia,41.7
489450,2009-12-01 10:36:00,16321,21895,Potting Shed Sow 'N' Grow Set,4.0,6.95,27.8,Australia,27.8
489450,2009-12-01 10:36:00,16321,21896,Potting Shed Twine,6.0,6.95,41.7,Australia,41.7
489450,2009-12-01 10:36:00,16321,22083,Paper Chain Kit Retro Spot,12.0,6.95,83.4,Australia,83.4
489450,2009-12-01 10:36:00,16321,21871,Save The Planet Mug,12.0,6.95,83.4,Australia,83.4
489450,2009-12-01 10:36:00,16321,84946,Antique Silver Tea Glass Etched,12.0,6.95,83.4,Australia,83.4
489450,2009-12-01 10:36:00,16321,84970S,Hanging Heart Zinc T-Light Holder,24.0,6.95,166.8,Australia,166.8
489450,2009-12-01 10:36:00,16321,22090,Paper Bunting Retro Spots,12.0,6.95,83.4,Australia,83.4
489460,2009-12-01 10:46:00,16167,79323P,Pink Cherry Lights,8.0,6.95,55.6,United Kingdom,55.6
489460,2009-12-01 10:46:00,16167,21977,Pack Of 60 Pink Paisley Cake Cases,24.0,6.95,166.8,United Kingdom,166.8
489460,2009-12-01 10:46:00,16167,84991,60 Teatime Fairy Cake Cases,24.0,6.95,166.8,United Kingdom,166.8
489460,2009-12-01 10:46:00,16167,22274,Feltcraft Doll Emily,6.0,6.95,41.7,United Kingdom,41.7
489460,2009-12-01 10:46:00,16167,22273,Feltcraft Doll Molly,6.0,6.95,41.7,United Kingdom,41.7
489460,2009-12-01 10:46:00,16167,22179,Set 10 Lights Night Owl,4.0,6.95,27.8,United Kingdom,27.8
489460,2009-12-01 10:46:00,16167,22320,Birds Mobile Vintage Design,3.0,6.95,20.85,United Kingdom,20.85
489460,2009-12-01 10:46:00,16167,22232,3 Piece Jigsaw Toadstools,8.0,6.95,55.6,United Kingdom,55.6
489460,2009-12-01 10:46:00,16167,84598,Boys Alphabet Iron On Patches,576.0,6.95,4003.2,United Kingdom,4003.2000000000003
489460,2009-12-01 10:46:00,16167,79323W, White Cherry Lights,8.0,6.95,55.6,United Kingdom,55.6
489460,2009-12-01 10:46:00,16167,22138,Baking Set 9 Piece Retrospot ,3.0,6.95,20.85,United Kingdom,20.85
489460,2009-12-01 10:46:00,16167,22139,Retro Spot Tea Set Ceramic 11 Pc ,3.0,6.95,20.85,United Kingdom,20.85
489460,2009-12-01 10:46:00,16167,79323S, Silver Cherry Lights,4.0,6.95,27.8,United Kingdom,27.8
489460,2009-12-01 10:46:00,16167,21731,Red Toadstool Led Night Light,12.0,6.95,83.4,United Kingdom,83.4
489460,2009-12-01 10:46:00,16167,84568,Girls Alphabet Iron On Patches ,288.0,6.95,2001.6,United Kingdom,2001.6000000000001
489461,2009-12-01 10:49:00,17865,21668,Red Stripe Ceramic Drawer Knob,24.0,6.95,166.8,United Kingdom,166.8
489461,2009-12-01 10:49:00,17865,21669,Blue Stripe Ceramic Drawer Knob,24.0,6.95,166.8,United Kingdom,166.8
489461,2009-12-01 10:49:00,17865,21670,Blue Spot Ceramic Drawer Knob,24.0,6.95,166.8,United Kingdom,166.8
489461,2009-12-01 10:49:00,17865,21671,Red Spot Ceramic Drawer Knob,24.0,6.95,166.8,United Kingdom,166.8
489461,2009-12-01 10:49:00,17865,21672,White Spot Red Ceramic Drawer Knob,24.0,6.95,166.8,United Kingdom,166.8
489461,2009-12-01 10:49:00,17865,21673,White Spot Blue Ceramic Drawer Knob,24.0,6.95,166.8,United Kingdom,166.8
489461,2009-12-01 10:49:00,17865,22125,Union Jack Hot Water Bottle ,3.0,6.95,20.85,United Kingdom,20.85
489461,2009-12-01 10:49:00,17865,21232,Strawberry Ceramic Trinket Box,48.0,6.95,333.6,United Kingdom,333.6
489461,2009-12-01 10:49:00,17865,85071A,Blue Charlie+Lola Personal Doorsign,6.0,6.95,41.7,United Kingdom,41.7
489461,2009-12-01 10:49:00,17865,85071B,Red Charlie+Lola Personal Doorsign,6.0,6.95,41.7,United Kingdom,41.7
489461,2009-12-01 10:49:00,17865,21161,Keep Out Boys Door Hanger ,12.0,6.95,83.4,United Kingdom,83.4
489461,2009-12-01 10:49:00,17865,21162,Toxic Area  Door Hanger ,12.0,6.95,83.4,United Kingdom,83.4
489461,2009-12-01 10:49:00,17865,21248,Door Hanger  Mum + Dads Room,12.0,6.95,83.4,United Kingdom,83.4
489461,2009-12-01 10:49:00,17865,21159,Moody Boy  Door Hanger ,12.0,6.95,83.4,United Kingdom,83.4
489461,2009-12-01 10:49:00,17865,82582,Area Patrolled Metal Sign,12.0,6.95,83.4,United Kingdom,83.4
489461,2009-12-01 10:49:00,17865,21181,Please One Person  Metal Sign,6.0,6.95,41.7,United Kingdom,41.7
489461,2009-12-01 10:49:00,17865,85150,Ladies & Gentlemen Metal Sign,6.0,6.95,41.7,United Kingdom,41.7
489461,2009-12-01 10:49:00,17865,82494L,Wooden Frame Antique White ,6.0,6.95,41.7,United Kingdom,41.7
489461,2009-12-01 10:49:00,17865,82486,Wood S/3 Cabinet Ant White Finish,2.0,6.95,13.9,United Kingdom,13.9
489461,2009-12-01 10:49:00,17865,82483,Wood 2 Drawer Cabinet White Finish,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90200D,Pink Sweetheart Bracelet,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90200E,Green Sweetheart Bracelet,3.0,6.95,20.85,United Kingdom,20.85
489461,2009-12-01 10:49:00,17865,21212,Pack Of 72 Retro Spot Cake Cases,24.0,6.95,166.8,United Kingdom,166.8
489461,2009-12-01 10:49:00,17865,84991,60 Teatime Fairy Cake Cases,24.0,6.95,166.8,United Kingdom,166.8
489461,2009-12-01 10:49:00,17865,22180,Retro Spot Lamp,2.0,6.95,13.9,United Kingdom,13.9
489461,2009-12-01 10:49:00,17865,72756,Fairy Cake Candles,27.0,6.95,187.65,United Kingdom,187.65
489461,2009-12-01 10:49:00,17865,22063,Ceramic Bowl With Strawberry Design,6.0,6.95,41.7,United Kingdom,41.7
489461,2009-12-01 10:49:00,17865,37450,Ceramic Cake Bowl + Hanging Cakes,6.0,6.95,41.7,United Kingdom,41.7
489462,2009-12-01 10:49:00,17592,90200A,Purple Sweetheart Bracelet,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90200C,Blue Sweetheart Bracelet,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90200B,Black Sweetheart Bracelet,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90185C,Black Diamante Expandable Ring,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90185B,Amethyst Diamante Expandable Ring,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90003C,Midnight Blue Pair Heart Hair Slide,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90003D,Crystal Pair Heart Hair Slides,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90003B,Rose Colour Pair Heart Hair Slides,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90209C,Pink Enamel+Glass Hair Comb,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90209A,Purple Enamel+Glass Hair Comb,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90082D,Diamante Bow Brooch Black Colour,2.0,6.95,13.9,United Kingdom,13.9
489465,2009-12-01 10:52:00,13767,21707,"Folding Umbrella , Black/Blue  Spot",12.0,6.95,83.4,United Kingdom,83.4
489465,2009-12-01 10:52:00,13767,21710,Folding Umbrella  Pink/White  Spot,12.0,6.95,83.4,United Kingdom,83.4
489465,2009-12-01 10:52:00,13767,21708,Folding Umbrella  Cream/Multi  Spot,12.0,6.95,83.4,United Kingdom,83.4
489465,2009-12-01 10:52:00,13767,21706,"Folding Umbrella , Red/White Spot",12.0,6.95,83.4,United Kingdom,83.4
489465,2009-12-01 10:52:00,13767,21711,Folding Umbrella  White/Red  Spot,12.0,6.95,83.4,United Kingdom,83.4
489465,2009-12-01 10:52:00,13767,20747,Piccadilly Tea Set,4.0,6.95,27.8,United Kingdom,27.8
489465,2009-12-01 10:52:00,13767,22125,Union Jack Hot Water Bottle ,12.0,6.95,83.4,United Kingdom,83.4
489465,2009-12-01 10:52:00,13767,85123A,White Hanging Heart T-Light Holder,64.0,6.95,444.8,United Kingdom,444.8
489465,2009-12-01 10:52:00,13767,21733,Red Hanging Heart T-Light Holder,20.0,6.95,139.0,United Kingdom,139.0
489465,2009-12-01 10:52:00,13767,20752,Retro Blue Spotty Washing Up Gloves,8.0,6.95,55.6,United Kingdom,55.6
489465,2009-12-01 10:52:00,13767,20753,Retro Pink Spot Washing Up Gloves,8.0,6.95,55.6,United Kingdom,55.6
489465,2009-12-01 10:52:00,13767,20754,Retro Red Spotty Washing Up Gloves,8.0,6.95,55.6,United Kingdom,55.6
489465,2009-12-01 10:52:00,13767,20751,Funky Washing Up Gloves Assorted,12.0,6.95,83.4,United Kingdom,83.4
489465,2009-12-01 10:52:00,13767,48185,Door Mat Fairy Cake,4.0,6.95,27.8,United Kingdom,27.8
489465,2009-12-01 10:52:00,13767,22114,Hot Water Bottle Tea And Sympathy,12.0,6.95,83.4,United Kingdom,83.4
489465,2009-12-01 10:52:00,13767,21481,Fawn Blue Hot Water Bottle,8.0,6.95,55.6,United Kingdom,55.6
489465,2009-12-01 10:52:00,13767,85042,Antique Lily Fairy Lights,24.0,6.95,166.8,United Kingdom,166.8
489465,2009-12-01 10:52:00,13767,72760B,Vintage Cream 3 Basket Cake Stand,4.0,6.95,27.8,United Kingdom,27.8
489465,2009-12-01 10:52:00,13767,84879,Assorted Colour Bird Ornament,160.0,6.95,1112.0,United Kingdom,1112.0
489488,2009-12-01 10:59:00,17238,84031B,Charlie Lola Blue Hot Water Bottle ,1.0,6.95,6.95,United Kingdom,6.95
489488,2009-12-01 10:59:00,17238,84032A,Charlie+Lola Pink Hot Water Bottle,1.0,6.95,6.95,United Kingdom,6.95
489488,2009-12-01 10:59:00,17238,84032B,Charlie + Lola Red Hot Water Bottle,1.0,6.95,6.95,United Kingdom,6.95
489488,2009-12-01 10:59:00,17238,22125,Union Jack Hot Water Bottle ,2.0,6.95,13.9,United Kingdom,13.9
489488,2009-12-01 10:59:00,17238,21482,Mushroom Blue Hot Water Bottle,2.0,6.95,13.9,United Kingdom,13.9
489488,2009-12-01 10:59:00,17238,21484,Chick Grey Hot Water Bottle,3.0,6.95,20.85,United Kingdom,20.85
